edu_code,current_year,class_10,class_12,cgpa,income,gender_code,category_code,is_obc_ncl,is_ews,state_code,has_income_cert,has_cat_cert,has_dom_cert,has_disability,disability_pct,is_minority,is_first_grad,is_single_girl,is_orphan,is_single_parent,is_ward_defense,is_farmer,sch_type_code,sch_max_income,sch_min_cgpa,sch_min_marks,sch_target_cat_code,sch_target_gender_code,sch_state_code,is_eligible,match_tier
2,1,82.37118328707112,85.4333467843813,0.0,121728.03551589296,1,3,0,0,20,1,1,0,1,64.80219828623675,0,0,0,0,1,0,0,1,600000.0,0.0,60.0,0,0,0,1,3
2,2,52.66520157483923,75.12863962092081,0.0,386862.51594837505,2,4,0,0,8,1,1,0,1,77.2086352437739,0,0,0,0,1,0,0,3,250000.0,7.0,60.0,0,2,0,0,0
2,4,66.81983600048947,93.38534325305856,0.0,206449.53251498012,2,2,1,0,14,1,1,1,0,0.0,0,1,0,0,0,0,0,1,250000.0,0.0,70.0,0,0,0,1,3
2,3,61.83961355865951,69.96089337904087,0.0,430094.1709563234,2,2,1,0,5,0,1,1,0,0.0,0,1,0,0,0,0,0,1,150000.0,6.0,70.0,1,0,0,0,0
2,1,85.27644067495493,73.16711045203319,0.0,209425.56676262597,1,2,1,0,21,1,1,1,1,49.805891871340606,1,0,0,0,0,0,0,1,450000.0,8.0,0.0,0,0,21,1,3
4,1,55.69803658443735,96.97011603421835,6.052009848570441,117587.79036015277,2,1,0,0,11,1,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,0.0,4,0,0,0,0
5,1,56.618492929088504,81.50441466300236,9.398943475897655,376115.1888831558,2,3,0,0,15,0,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,0.0,0.0,4,0,15,0,0
4,2,51.5676349176558,70.20659816656644,6.997965714513389,122512.76828005255,2,2,1,0,13,1,1,1,0,0.0,1,0,0,0,0,0,1,1,250000.0,8.0,80.0,0,0,0,0,0
4,1,53.36519070278033,65.94874371785136,5.890716449365073,136184.17197897966,1,2,1,0,13,1,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,0.0,50.0,0,0,0,1,2
4,2,57.02894031693518,89.14527492543408,7.647453005772506,704504.1365072812,1,4,0,0,10,1,1,1,0,0.0,0,0,0,0,0,1,0,3,250000.0,7.0,50.0,4,2,0,0,0
4,4,79.72848579857174,69.0833671874375,8.822927415566676,1985290.5670759117,1,2,0,0,9,0,1,0,0,0.0,0,0,0,0,0,0,0,1,600000.0,7.0,60.0,0,2,9,0,0
4,4,57.82491746311454,57.3920801539324,5.1161679928581405,747975.2476838841,1,1,0,0,2,1,0,1,1,41.77263251617687,0,0,0,0,0,1,0,1,150000.0,7.0,50.0,6,0,0,0,0
5,3,86.0697413340485,51.99416194006997,7.514597110408216,77455.68956501558,1,1,0,0,17,1,0,1,0,0.0,1,0,0,0,0,0,1,2,150000.0,6.0,50.0,0,0,17,1,2
4,3,60.38002535295339,56.05518349027569,6.452320833688889,1213793.1872303782,2,2,0,0,2,0,1,1,1,41.56027169017299,0,0,1,0,0,0,0,1,250000.0,6.0,50.0,4,2,0,0,0
2,2,52.174142893427714,79.78845054739267,0.0,176561.89481691766,1,5,0,1,13,1,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,6.0,50.0,3,2,13,0,0
4,1,70.62189746704851,59.78371803189427,5.632954781691241,118255.3732491734,2,1,0,0,17,1,0,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,6.0,60.0,3,0,17,0,0
5,4,50.06462100591506,65.03934079873488,5.702637313053374,107125.33515236038,2,2,1,0,22,1,0,1,0,0.0,0,1,0,0,0,0,0,2,150000.0,0.0,50.0,0,0,22,1,3
4,4,84.76421731995839,71.10774727675614,8.103717527186422,701830.7340445619,2,2,1,0,7,1,0,0,0,0.0,0,0,0,0,0,0,0,2,800000.0,7.5,60.0,4,2,7,0,0
4,4,86.30404493997855,49.3283656205851,9.52900664689384,180221.97222319923,1,1,0,0,12,1,0,1,0,0.0,0,1,0,0,0,0,0,1,250000.0,7.0,70.0,0,0,0,0,0
4,3,57.11443818076758,49.88123397257826,8.994854022343745,735888.5136638551,2,2,1,0,22,1,1,1,0,0.0,0,1,1,0,0,0,1,1,800000.0,6.0,50.0,0,0,0,0,0
2,4,65.13149286317363,52.06012597924132,0.0,380266.06897510117,2,3,0,0,13,1,1,1,0,0.0,1,0,0,0,0,0,0,1,250000.0,7.0,60.0,0,0,0,0,0
5,4,52.73729187217373,50.59062165543489,7.869379650975802,188699.26336293953,2,3,0,0,6,1,1,1,0,0.0,0,1,0,0,0,0,1,3,9999999.0,7.0,70.0,0,2,0,0,0
5,4,52.730307093327035,85.62594775974624,8.440326525157584,224053.03217656584,1,3,0,0,14,1,1,1,0,0.0,0,0,0,0,0,0,1,1,150000.0,6.0,0.0,0,2,0,0,0
4,1,69.9116314650249,65.52554380551659,8.232482337359325,221858.67750462767,1,3,0,0,10,1,0,1,0,0.0,0,0,0,0,0,0,1,2,150000.0,7.0,60.0,0,0,10,0,0
4,1,77.69511739604873,63.310485247342626,8.93475821947897,176342.42277049535,2,4,0,0,18,0,1,1,0,0.0,0,0,0,0,0,0,1,1,600000.0,8.0,50.0,0,0,0,1,3
4,2,96.60513198102169,54.38913673079915,8.538123714598548,102433.82601113239,2,2,1,0,10,1,1,1,1,84.21345725152173,1,0,0,0,0,0,0,1,450000.0,8.0,50.0,0,0,10,1,3
2,4,59.57175669240968,59.01700628336111,0.0,175448.7219778818,1,5,0,1,10,1,1,1,0,0.0,0,0,0,0,0,0,1,1,450000.0,7.5,60.0,0,0,10,0,0
4,3,56.862122124836105,84.34155752302394,6.1963918827091495,400808.2082258424,2,5,0,1,3,1,1,1,0,0.0,1,1,0,0,0,0,0,1,150000.0,0.0,0.0,3,0,3,0,0
3,2,71.80536304591148,68.93297609009548,0.0,1248722.5211423305,2,3,0,0,14,0,1,1,0,0.0,0,0,1,0,0,0,1,2,450000.0,6.0,60.0,0,0,14,0,0
4,2,97.44991937819393,47.19568870742755,9.742233414477578,247052.72216520534,1,2,1,0,20,0,1,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,8.0,70.0,0,0,0,0,0
3,3,50.80043904751228,55.32299537742297,0.0,691812.0517849987,2,2,1,0,20,1,0,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,0.0,75.0,2,2,0,0,0
4,3,64.53583467097963,83.736620036077,8.433555054292892,445093.1850634698,1,1,0,0,21,1,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,7.0,70.0,4,0,0,0,0
4,1,93.7740600415824,48.22922225119816,8.400685329118136,95523.60594657919,1,4,0,0,6,0,1,1,0,0.0,0,1,0,0,0,0,1,1,450000.0,0.0,60.0,0,0,0,0,0
5,3,70.6243214410471,84.74257635827824,9.473903187760294,384462.81204499037,1,1,0,0,23,1,0,1,0,0.0,0,1,0,0,0,0,0,2,450000.0,0.0,50.0,3,0,23,0,0
2,1,88.33547745711856,94.4359057701966,0.0,82302.6964410573,2,2,1,0,18,1,1,0,0,0.0,0,1,0,0,0,0,1,3,150000.0,0.0,50.0,0,2,18,1,3
4,2,69.71276638449358,56.11358470380065,9.785149014282231,444763.5104572412,1,3,0,0,23,0,1,1,1,48.21061182936205,0,0,0,0,0,0,1,1,250000.0,7.0,50.0,0,0,0,0,0
2,1,67.77114491285968,84.81778299180965,0.0,737689.9368424185,1,5,0,1,7,0,1,1,0,0.0,0,1,0,0,0,0,0,3,600000.0,0.0,75.0,0,2,0,0,0
4,2,80.99480208085058,72.06023166261069,5.587769414481752,234191.6824442906,2,1,0,0,16,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,8.0,0.0,0,0,16,0,0
4,2,54.23130359055894,55.310356757929654,9.020705482353023,420883.78738713014,1,2,1,0,17,1,1,1,0,0.0,1,0,0,0,0,0,0,2,150000.0,6.0,75.0,0,2,17,0,0
5,4,61.18749497076008,81.84493570913348,8.085178890199105,680583.035812083,2,2,1,0,20,1,1,1,0,0.0,0,0,0,0,0,0,1,3,250000.0,0.0,60.0,3,0,0,0,0
5,3,92.96271699199198,90.22185086744723,8.300378232843816,92149.59755936098,1,5,0,1,7,1,1,1,0,0.0,0,0,0,0,0,0,1,1,800000.0,7.5,70.0,0,0,7,1,3
5,1,61.12838200230687,82.39482371743362,6.507743785610235,75840.28743197018,2,3,0,0,10,0,0,1,0,0.0,1,1,1,0,0,0,0,2,450000.0,7.5,75.0,0,0,10,0,0
4,3,88.78725522156908,61.998399796377754,7.755903933177812,232600.0115504235,2,2,1,0,21,1,1,1,0,0.0,1,1,0,0,0,0,1,2,250000.0,6.0,0.0,0,0,21,1,3
4,3,93.45435195250474,71.12671949776058,6.617764156546462,146272.2303505676,1,1,0,0,17,1,0,1,0,0.0,0,0,0,0,0,1,0,1,800000.0,0.0,0.0,0,0,17,1,2
4,2,50.63498301945411,72.12436419818248,8.770268639165629,1242736.170896519,2,4,0,0,12,0,1,1,0,0.0,0,0,0,0,0,0,0,3,600000.0,6.0,60.0,0,0,0,0,0
4,1,51.910949093396184,59.521369271908505,9.682682389605798,1198186.1643402032,1,1,0,0,5,0,0,1,0,0.0,1,0,0,0,0,0,0,1,150000.0,8.0,75.0,2,0,0,0,0
4,1,76.9694619108569,80.58452185011805,9.53891055691386,435984.55583838647,2,2,1,0,1,0,1,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,8.0,50.0,4,0,0,0,0
4,2,84.81378004901865,64.1008841228679,5.4266489073288104,113639.22723958685,1,2,1,0,2,1,1,1,0,0.0,1,0,0,0,0,0,0,1,150000.0,8.0,70.0,0,0,0,0,0
2,1,66.26352715629476,95.45930967186715,0.0,417794.3394058736,2,1,0,0,15,1,0,1,0,0.0,1,0,0,0,0,0,1,3,450000.0,0.0,50.0,0,0,0,1,2
2,4,88.10888640568886,94.87259309644517,0.0,429330.1829961511,2,4,0,0,1,0,1,1,0,0.0,0,0,0,0,0,0,1,1,600000.0,6.0,50.0,6,0,0,0,0
4,2,64.38409682439156,95.99141152074645,7.624609052879115,424453.78985805897,2,2,1,0,8,0,1,1,0,0.0,0,0,1,0,0,0,0,3,450000.0,6.0,60.0,0,2,8,1,3
4,3,79.47839245700087,62.26870295303078,5.939507465212306,416713.54314089083,1,4,0,0,5,1,1,1,0,0.0,0,0,0,0,0,0,1,1,250000.0,7.0,75.0,4,0,0,0,0
5,4,59.25778729710149,49.9138849729443,7.60789208679535,678110.387397589,2,3,0,0,1,1,1,1,0,0.0,0,0,0,0,0,0,1,2,450000.0,7.0,60.0,3,0,1,0,0
4,2,89.03108744806327,58.646385735617415,8.794655523570887,210534.86326832022,2,3,0,0,22,1,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.0,60.0,0,2,0,0,0
5,2,71.96361594802073,70.19545033384057,8.83670113360129,706545.4243644908,2,1,0,0,10,1,0,1,0,0.0,0,1,1,0,0,0,1,1,800000.0,0.0,50.0,0,0,0,1,3
5,2,66.80953668911451,77.71263789870628,9.33555894045019,102339.33136856313,3,4,0,0,4,1,1,1,0,0.0,0,0,0,0,0,0,1,1,150000.0,0.0,60.0,0,0,0,1,3
4,4,76.842470324886,72.28133626910933,5.487940596346141,147094.81509496394,1,2,0,0,5,1,1,1,1,73.57808373485226,0,1,0,0,0,0,0,1,800000.0,6.0,60.0,0,0,0,0,0
4,2,72.75958140219582,56.96684626398334,8.021447693009847,96093.62033026028,1,1,0,0,7,1,0,1,0,0.0,0,0,0,0,1,1,0,3,800000.0,0.0,60.0,1,0,0,0,0
4,2,58.972708613189454,68.59952331252934,7.391775962825301,677938.3676875718,1,2,1,0,9,1,1,1,0,0.0,0,1,0,0,0,0,0,2,600000.0,8.5,50.0,2,0,9,0,0
2,2,85.56172488249045,73.75638632919565,0.0,391919.1025234414,2,2,0,0,18,1,1,0,0,0.0,0,1,0,0,0,0,0,1,450000.0,7.0,50.0,4,0,0,0,0
4,4,56.290814278605936,87.26190096911226,7.4889485903414,694857.2262649158,2,4,0,0,17,1,1,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,6.0,50.0,2,0,17,0,0
2,1,52.985844393233165,88.60325485101194,0.0,202135.75142078212,2,4,0,0,19,1,1,1,0,0.0,0,0,0,0,0,0,0,3,450000.0,0.0,75.0,0,0,0,1,3
4,4,55.98307659165504,95.95497064245288,8.115962751977719,676337.0520006696,1,1,0,0,20,1,0,1,1,75.2575676164559,1,0,0,0,0,0,0,1,800000.0,8.0,50.0,3,2,0,0,0
4,4,76.27062771750485,92.19337024405755,6.287332623450384,195946.31033095732,2,3,0,0,1,1,0,1,0,0.0,0,0,0,0,0,0,0,3,800000.0,6.0,60.0,1,0,0,0,0
3,3,77.36871832422531,77.34038847624923,0.0,1233056.0743893364,1,2,0,0,4,0,1,1,0,0.0,0,1,0,0,0,0,1,1,800000.0,0.0,50.0,0,0,4,0,0
5,2,67.80673820442411,85.92405746363943,5.8352663067500465,197756.71603020688,1,3,0,0,3,1,1,1,0,0.0,0,0,0,0,1,0,0,1,9999999.0,7.0,75.0,0,0,0,0,0
5,2,81.67968560649523,65.60472588166463,5.643920675990816,216497.23819915066,2,1,0,0,19,1,0,1,0,0.0,0,0,0,0,0,0,0,2,150000.0,0.0,50.0,0,0,19,0,0
4,1,84.13568420133278,45.36021707506392,8.74289685098105,232349.2136268096,2,2,1,0,7,1,1,1,0,0.0,0,1,0,0,0,0,1,3,450000.0,0.0,0.0,6,0,0,0,0
4,3,62.19126816206017,91.51768547787596,5.438873519149922,391691.38027044706,2,3,0,0,9,1,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,7.5,50.0,4,0,9,0,0
4,1,97.66128635757954,86.21902692084518,6.106614197894621,139298.62962141362,1,1,0,0,3,1,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,7.0,50.0,0,0,0,0,0
2,4,76.25029634179678,82.86636324594643,0.0,172166.49069360408,1,1,0,0,6,0,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,7.5,70.0,0,0,0,1,2
5,4,62.746764704595854,87.75899919138467,6.233853153649319,676821.4673289342,2,2,1,0,15,0,1,1,0,0.0,1,1,0,0,0,0,0,3,800000.0,7.0,0.0,0,0,0,0,0
4,1,56.40964319171597,65.4949118493355,9.023597881129703,1206314.0909137437,2,2,0,0,22,0,1,1,0,0.0,0,0,0,0,0,0,0,3,9999999.0,0.0,70.0,3,0,22,0,0
5,3,86.85806545441815,84.8451131304646,7.882991877166518,77761.45745896715,1,2,1,0,9,1,1,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,7.0,70.0,0,0,9,1,2
5,1,50.57206318295562,52.40369574795575,8.507106039412896,2048645.1759691855,2,4,0,0,6,0,1,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,6.0,60.0,3,0,0,0,0
5,2,77.9568836906382,54.88927513427788,5.922337778868323,74560.19100415472,2,4,0,0,16,1,0,1,0,0.0,0,0,0,0,0,0,0,2,600000.0,8.0,60.0,0,0,16,0,0
4,1,91.21280513515991,96.02482694464037,8.078900875992279,78452.02763591445,2,2,1,0,2,0,1,1,0,0.0,0,0,0,1,0,1,0,1,600000.0,7.5,50.0,3,0,0,0,0
4,2,86.43088792899347,71.53283521369835,9.467747050670681,121674.23144184315,1,1,0,0,2,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,8.0,50.0,2,0,2,0,0
5,1,79.45679301097968,56.82357573003567,7.67377645834631,385218.234465611,2,2,0,0,22,1,1,1,0,0.0,1,0,0,0,0,0,1,1,250000.0,0.0,50.0,0,0,22,0,0
4,1,51.87230819661527,69.14503944547576,9.365772034984449,436591.2833361526,3,1,0,0,20,0,0,1,0,0.0,0,1,0,0,0,0,0,3,250000.0,6.0,50.0,0,0,20,0,0
4,3,58.389501673996826,91.361413431798,8.613414062992899,175382.76903372115,1,4,0,0,18,1,1,1,1,56.88946055978562,0,1,0,0,0,0,0,2,150000.0,0.0,75.0,0,2,18,0,0
3,2,53.68619284576323,66.92641969123162,0.0,388943.8068364944,1,3,0,0,5,0,1,1,0,0.0,0,1,0,0,0,0,1,1,9999999.0,7.0,50.0,0,2,0,0,0
4,1,56.89382614730318,79.87132274642617,8.564637682182834,689496.6569523474,1,2,0,0,10,1,1,1,0,0.0,1,0,0,0,0,0,0,1,600000.0,7.0,75.0,0,0,0,0,0
4,1,80.08498493202666,46.52646256896549,8.154227050992235,205974.1581746976,1,1,0,0,8,1,0,1,0,0.0,0,0,0,0,1,0,0,2,250000.0,6.0,0.0,2,0,8,0,0
4,1,85.14652190298668,57.35000511303224,8.984395821960454,386861.0479543925,1,2,1,0,5,1,1,1,0,0.0,0,1,0,0,0,0,0,2,450000.0,8.0,70.0,0,0,5,0,0
5,4,79.6998551579651,49.32902753791676,6.0668520041146206,236537.9705044072,1,2,1,0,14,1,0,1,0,0.0,0,0,0,0,0,0,0,3,600000.0,6.0,60.0,0,2,0,0,0
4,1,84.31512502770985,67.78176749638723,6.501567449096191,1247159.0580019082,1,2,0,0,1,0,1,1,0,0.0,1,0,0,0,0,0,0,2,250000.0,0.0,50.0,0,0,1,0,0
4,2,54.97456287107819,82.2274843909087,6.467342847277848,249838.19644466083,2,2,1,0,14,1,0,1,0,0.0,0,0,1,0,0,0,0,1,150000.0,7.0,60.0,0,0,0,0,0
4,2,88.64572202022391,90.05703493830694,6.416836638825339,1173988.8117119332,1,2,0,0,1,0,1,1,0,0.0,0,0,0,0,0,1,1,2,250000.0,8.5,75.0,4,2,1,0,0
5,1,74.15457991321446,85.552889042647,7.377924106902405,121860.55632622576,1,4,0,0,12,1,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,7.5,60.0,4,2,0,0,0
4,2,91.0953738557437,50.25959624074309,5.444532325464372,239981.28500431948,1,3,0,0,18,1,1,1,0,0.0,0,1,0,0,0,0,0,2,150000.0,6.0,0.0,4,0,18,0,0
4,1,53.788633041843795,55.15857989800454,7.325267315776926,198698.1615636879,2,2,1,0,13,1,1,0,0,0.0,0,0,0,0,0,0,0,2,9999999.0,7.5,0.0,2,0,13,0,0
4,1,51.68764401301732,62.126696515809115,7.666132257303396,398524.7136941511,1,5,0,1,4,1,1,1,0,0.0,0,1,0,0,0,0,0,2,800000.0,8.0,60.0,0,2,4,0,0
5,3,66.92140358242483,83.3022294471478,6.564203959152324,1180130.97004147,1,2,0,0,16,0,0,1,0,0.0,0,1,0,0,0,0,0,1,600000.0,6.0,50.0,0,0,0,0,0
2,3,74.46685161383263,60.90355539398831,0.0,92773.9791077171,1,3,0,0,18,0,1,1,0,0.0,0,1,0,0,0,0,0,2,150000.0,7.5,0.0,0,0,18,1,3
3,3,77.82902920459902,73.63151513926678,0.0,75032.59808144192,1,1,0,0,21,1,0,1,0,0.0,0,0,0,1,0,0,1,2,250000.0,7.0,60.0,0,0,21,1,2
4,1,90.14910739405391,72.13274742614217,7.5823373604495155,383665.0965044969,1,2,1,0,17,1,0,1,0,0.0,1,0,0,0,0,0,1,1,9999999.0,0.0,60.0,0,2,17,0,0
3,4,83.75744259402802,66.33389684097753,0.0,1222020.4056874928,1,5,0,0,18,0,1,1,0,0.0,0,0,0,0,0,0,0,2,450000.0,0.0,70.0,0,0,18,0,0
2,3,55.07864119311268,78.29494964593133,0.0,148874.73348999344,2,2,1,0,5,1,1,1,0,0.0,0,0,0,0,0,0,0,2,600000.0,7.0,0.0,2,0,5,1,2
4,3,92.80991024040367,60.21973255191955,6.605961406891028,101090.47564856822,1,4,0,0,15,1,1,1,0,0.0,0,0,0,0,0,0,0,3,800000.0,7.0,60.0,0,2,0,0,0
5,2,67.4991885209535,89.71506807224381,5.955219567953783,715012.4338322193,2,3,0,0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,1,600000.0,7.0,50.0,0,0,1,0,0
5,2,68.35343989095814,68.48574930211447,6.8433332969711484,212075.72615211675,2,2,1,0,20,1,1,1,0,0.0,0,0,1,0,0,0,1,1,250000.0,7.0,50.0,4,2,0,0,0
3,2,75.82854387781335,71.96141716346213,0.0,129580.05853039378,1,1,0,0,4,1,0,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,8.5,0.0,0,0,4,1,2
5,2,96.48411826401957,73.64929179561298,7.245203545735858,1223888.7865597357,1,2,0,0,17,0,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.0,60.0,4,0,0,0,0
4,2,78.82566887390792,73.09277397825619,5.136421151186672,106769.18013863411,2,2,1,0,5,1,1,1,0,0.0,0,1,0,0,0,0,0,1,450000.0,7.5,60.0,6,0,0,0,0
4,2,74.58025168153587,94.85657994933129,5.234128686938886,238525.75909466686,1,1,0,0,10,1,0,1,0,0.0,0,0,0,0,0,0,0,1,600000.0,6.0,70.0,0,0,0,0,0
4,1,74.72922685463425,86.05658884902994,7.7545092937551665,379179.35666705534,1,2,1,0,8,1,0,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,8.0,0.0,3,0,8,0,0
4,4,83.17308176258486,91.80923180495125,9.64617268304103,226185.99835357655,2,2,1,0,17,1,1,1,0,0.0,0,0,0,0,0,0,1,2,450000.0,7.0,0.0,0,0,17,1,3
3,4,90.16302493490173,53.674810177675575,0.0,175263.85742361913,2,1,0,0,17,1,0,1,0,0.0,1,1,0,0,0,0,1,1,800000.0,7.5,75.0,2,0,17,0,0
5,4,51.461974787383845,49.816456533591364,9.18790770278289,429778.891043164,1,2,1,0,4,1,1,1,0,0.0,0,1,0,0,0,0,0,3,800000.0,0.0,0.0,0,0,0,1,3
4,3,79.9237631041407,96.43939754861029,7.738870877324848,211521.73548628445,2,3,0,0,1,1,0,1,0,0.0,0,0,1,0,0,0,1,2,9999999.0,0.0,50.0,0,0,1,1,3
4,4,89.29984689844119,51.18452335660269,8.214406637800236,229801.03764659815,2,2,1,0,17,0,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,0.0,2,0,0,1,3
4,3,73.1781696375605,65.6872663008624,9.454406460193985,131528.61948058393,2,2,1,0,23,1,1,1,0,0.0,1,0,0,0,0,0,0,1,150000.0,7.0,0.0,0,0,0,1,3
4,1,81.28966849508508,86.31259989488001,8.759136520400398,1992867.3158930729,1,2,0,0,18,0,1,1,0,0.0,0,0,0,0,0,0,0,1,250000.0,7.5,70.0,0,2,0,0,0
4,4,84.77054508790614,55.04644195245785,9.371965786136721,185840.24242460428,1,2,1,0,20,1,1,1,0,0.0,0,0,0,0,0,0,0,2,250000.0,7.0,0.0,0,0,20,1,3
2,1,51.998913072319056,89.02369552836274,0.0,418597.74031268555,2,4,0,0,2,1,1,1,0,0.0,0,0,1,0,0,0,1,2,250000.0,7.0,70.0,3,0,2,0,0
5,4,79.28208058197208,65.2716764108775,6.492163626841778,70313.12845883126,1,2,1,0,1,1,1,1,0,0.0,1,1,0,0,0,0,0,1,250000.0,0.0,50.0,2,0,0,1,3
4,1,77.60338011609991,86.68892395406985,5.08471141934048,238621.13166288234,1,1,0,0,11,1,0,1,0,0.0,0,0,0,1,0,0,1,1,450000.0,7.5,60.0,6,0,11,0,0
3,1,84.79669748094173,51.051740352568004,0.0,216987.82329944224,1,5,0,1,9,0,1,1,0,0.0,0,0,0,0,0,0,0,2,450000.0,0.0,50.0,3,2,9,0,0
4,4,70.63190036062412,60.22465782848458,8.610293386679965,249142.3956085108,1,2,1,0,1,1,1,1,0,0.0,0,0,0,0,0,0,1,1,600000.0,0.0,50.0,6,0,1,0,0
4,2,55.306071982811865,56.62763762740106,7.275316224422495,233975.3489602233,2,2,1,0,18,1,0,0,0,0.0,0,1,0,0,0,0,0,2,9999999.0,8.5,50.0,2,0,18,0,0
4,4,96.18540206134358,60.366012419550515,9.179426596583037,195855.5399885902,2,2,1,0,6,1,1,1,0,0.0,0,1,1,0,0,0,0,2,150000.0,0.0,75.0,1,0,6,0,0
4,3,74.39210270451024,83.98035458166213,9.861166346497646,399623.44531530543,1,4,0,0,10,1,1,1,0,0.0,0,0,0,0,0,0,0,3,250000.0,0.0,0.0,2,0,0,0,0
4,3,75.71168296294938,90.28611940882638,5.023933883499234,1178502.280925643,2,2,0,0,11,0,1,1,0,0.0,0,0,0,0,1,0,0,1,250000.0,0.0,60.0,0,0,0,0,0
2,3,68.10458200564369,92.87680834570338,0.0,74657.40096602717,2,2,1,0,20,1,1,1,0,0.0,0,1,0,0,0,1,0,2,600000.0,7.0,50.0,0,0,20,1,3
4,3,71.39320593184382,47.615526875963326,7.7897396963454035,230575.12957455756,1,2,1,0,16,0,1,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,6.0,60.0,4,0,0,0,0
4,1,96.51045737995038,94.45311561250568,9.266290194250171,225304.1415468183,2,4,0,0,15,1,1,1,0,0.0,0,0,0,0,0,0,1,1,450000.0,8.0,70.0,2,0,0,0,0
4,4,67.71140540757231,90.29480836678931,8.930794743295698,225510.12282572928,1,4,0,0,15,1,1,1,0,0.0,1,1,0,0,0,0,0,2,150000.0,0.0,50.0,0,2,15,0,0
4,2,84.038105191325,46.11606252848496,5.178484672178429,1175864.4654490976,2,1,0,0,4,0,0,1,0,0.0,0,0,0,0,0,0,1,2,250000.0,7.0,60.0,0,2,4,0,0
4,4,57.376838518747846,90.73709446320021,6.303504745971129,410461.8267095369,1,5,0,1,3,1,0,1,0,0.0,0,0,0,0,0,0,1,3,250000.0,8.0,75.0,1,0,0,0,0
5,4,71.60249266658683,62.9043032960429,6.90168380318637,143959.54262192425,2,1,0,0,23,1,0,0,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.0,0.0,4,0,0,0,0
4,4,73.13533696766748,85.06822481402608,7.216338771751544,94768.05960684,1,4,0,0,15,1,1,0,0,0.0,0,0,0,0,0,1,0,3,250000.0,7.0,75.0,0,0,0,1,3
2,4,65.69087662666911,45.572314796644136,0.0,379061.5802451749,2,2,1,0,19,1,1,0,0,0.0,0,0,0,0,0,0,0,2,800000.0,7.0,60.0,0,2,19,0,0
4,4,77.43812928133595,47.45935295880166,8.05740159621687,441296.06379214476,2,1,0,0,20,1,0,1,0,0.0,0,0,0,0,0,0,0,1,800000.0,6.0,50.0,3,0,20,0,0
5,2,61.604696359024715,70.59974798072938,9.3454745433979,229978.05974268346,1,2,1,0,18,1,1,1,0,0.0,0,0,0,0,0,0,0,2,450000.0,7.0,60.0,3,0,18,0,0
2,3,62.62573652186865,56.90165187125151,0.0,191207.1335001629,2,2,1,0,6,0,1,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,7.0,70.0,1,2,0,0,0
4,3,75.95636009059311,96.30239922880764,6.250392920993731,713711.2373769389,2,2,1,0,1,1,0,1,0,0.0,0,0,0,0,0,0,0,1,450000.0,0.0,0.0,4,2,0,0,0
2,1,71.13064286029592,89.16011346176347,0.0,1220273.826313414,1,1,0,0,15,0,0,1,0,0.0,0,0,0,0,0,0,0,1,150000.0,6.0,50.0,2,0,15,0,0
4,2,70.64844360532703,91.37546108643042,6.477135313412273,130670.78172719342,2,2,0,0,1,1,1,1,0,0.0,0,0,0,0,0,0,0,2,800000.0,7.0,50.0,6,2,1,0,0
5,2,63.185841574742895,92.05083080759947,5.198869989460006,1236639.53108424,1,3,0,0,18,0,1,1,0,0.0,0,1,0,0,0,0,1,1,800000.0,0.0,60.0,0,0,0,0,0
5,1,85.4312362324011,55.02435090531722,7.810109643065786,138929.99600671825,2,2,1,0,10,1,1,1,0,0.0,1,0,0,0,0,0,1,2,600000.0,7.5,60.0,3,0,10,0,0
4,1,58.085146454331934,85.30462413263155,9.82615263136331,1185768.483105892,2,3,0,0,1,0,1,1,0,0.0,0,1,0,0,0,0,0,1,250000.0,0.0,50.0,0,0,0,0,0
